problem,topic,subtopic,numAuthors,mixMethod,docLengthChars,docLengthToken,paragraphSplitMode,avgAuthorSectionLengthChars,avgAuthorSectionLengthTokens,borderPosChars
problem-268.txt,gaming,skyrim,1,A1,2993,544,RANDOM,2993,544,[]
problem-269.txt,gaming,skyrim,2,A1-A2,3435,591,WITHIN_PAR,1717.5,295.5,[1324]
problem-270.txt,gaming,skyrim,1,A1,2451,424,END_OF_PAR,2451,424,[]
problem-271.txt,gaming,skyrim,3,A1-A2-A3,4409,784,WITHIN_PAR,1469.666667,261.3333333,"[1830, 2842]"
problem-272.txt,gaming,skyrim,1,A1,3128,585,END_OF_PAR,3128,585,[]
problem-273.txt,gaming,skyrim,2,A1-A2-A1-A2,5303,933,END_OF_PAR,1325.75,233.25,"[1665, 3069, 4246]"
problem-274.txt,gaming,skyrim,1,A1,5354,923,RANDOM,5354,923,[]
problem-275.txt,gaming,skyrim,3,A1-A2-A3,5086,897,END_OF_PAR,1695.333333,299,"[2451, 4141]"
problem-276.txt,gaming,skyrim,2,A1-A2,5659,1006,END_OF_PAR,2829.5,503,[3446]
problem-277.txt,gaming,skyrim,1,A1,2501,441,WITHIN_PAR,2501,441,[]
problem-278.txt,gaming,skyrim,1,A1,5392,910,WITHIN_PAR,5392,910,[]
problem-279.txt,gaming,skyrim,3,A1-A2-A3,4388,745,END_OF_PAR,1462.666667,248.3333333,"[2190, 3168]"
problem-280.txt,gaming,skyrim,2,A1-A2-A1,5179,917,END_OF_PAR,1726.333333,305.6666667,"[1219, 3627]"
problem-281.txt,gaming,skyrim,2,A1-A2,5782,983,RANDOM,2891,491.5,[2798]
problem-282.txt,gaming,skyrim,1,A1,2667,455,END_OF_PAR,2667,455,[]
problem-283.txt,bicycles,brakes,3,A1-A2-A3,5019,885,RANDOM,1673,295,"[2690, 3864]"
problem-284.txt,bicycles,brakes,1,A1,5443,987,RANDOM,5443,987,[]
problem-285.txt,bicycles,brakes,1,A1,3874,744,WITHIN_PAR,3874,744,[]
problem-286.txt,bicycles,brakes,1,A1,1980,352,WITHIN_PAR,1980,352,[]
problem-287.txt,bicycles,brakes,2,A1-A2-A1-A2,4757,847,WITHIN_PAR,1189.25,211.75,"[1165, 2304, 3714]"
problem-288.txt,bicycles,brakes,1,A1,3757,676,RANDOM,3757,676,[]
problem-289.txt,bicycles,brakes,2,A1-A2-A1-A2,5632,961,WITHIN_PAR,1408,240.25,"[1562, 3352, 4455]"
problem-290.txt,bicycles,brakes,1,A1,4397,822,WITHIN_PAR,4397,822,[]
problem-291.txt,bicycles,brakes,1,A1,4926,855,END_OF_PAR,4926,855,[]
problem-292.txt,bicycles,brakes,2,A1-A2-A1,6176,1080,END_OF_PAR,2058.666667,360,"[1540, 4693]"
problem-293.txt,bicycles,brakes,2,A1-A2,5674,1015,RANDOM,2837,507.5,[1873]
problem-294.txt,bicycles,brakes,2,A1-A2-A1,5259,972,END_OF_PAR,1753,324,"[1986, 3742]"
problem-295.txt,bicycles,brakes,2,A1-A2-A1,3028,523,RANDOM,1009.333333,174.3333333,"[998, 2183]"
problem-296.txt,bicycles,brakes,1,A1,2037,342,WITHIN_PAR,2037,342,[]
problem-297.txt,bicycles,road-bike,1,A1,3389,593,END_OF_PAR,3389,593,[]
problem-298.txt,bicycles,road-bike,1,A1,2123,351,RANDOM,2123,351,[]
problem-299.txt,bicycles,road-bike,1,A1,3144,576,RANDOM,3144,576,[]
problem-300.txt,bicycles,road-bike,3,A1-A2-A3,5245,931,WITHIN_PAR,1748.333333,310.3333333,"[2439, 3298]"
problem-301.txt,bicycles,road-bike,3,A1-A2-A3,5393,941,RANDOM,1797.666667,313.6666667,"[2535, 3864]"
problem-302.txt,bicycles,road-bike,2,A1-A2,4368,779,WITHIN_PAR,2184,389.5,[1716]
problem-303.txt,bicycles,road-bike,1,A1,4303,791,WITHIN_PAR,4303,791,[]
problem-304.txt,bicycles,road-bike,2,A1-A2,2239,397,WITHIN_PAR,1119.5,198.5,[1230]
problem-305.txt,bicycles,road-bike,2,A1-A2-A1,3741,673,WITHIN_PAR,1247,224.3333333,"[1259, 2511]"
problem-306.txt,bicycles,road-bike,3,A1-A2-A3,3828,676,END_OF_PAR,1276,225.3333333,"[1385, 2511]"
problem-307.txt,bicycles,road-bike,2,A1-A2-A1-A2,5855,1031,RANDOM,1463.75,257.75,"[1703, 2639, 4831]"
problem-308.txt,bicycles,road-bike,2,A1-A2,2579,487,WITHIN_PAR,1289.5,243.5,[1102]
problem-309.txt,bicycles,road-bike,1,A1,3373,647,WITHIN_PAR,3373,647,[]
problem-310.txt,bicycles,road-bike,1,A1,5705,1032,WITHIN_PAR,5705,1032,[]
problem-311.txt,bicycles,road-bike,1,A1,2933,517,END_OF_PAR,2933,517,[]
problem-312.txt,bicycles,road-bike,1,A1,1780,336,RANDOM,1780,336,[]
problem-313.txt,bicycles,road-bike,1,A1,2682,480,END_OF_PAR,2682,480,[]
problem-314.txt,bicycles,road-bike,1,A1,3101,572,RANDOM,3101,572,[]
problem-315.txt,bicycles,road-bike,2,A1-A2-A1-A2,5836,1063,END_OF_PAR,1459,265.75,"[1222, 3235, 4214]"
problem-316.txt,bicycles,road-bike,2,A1-A2-A1-A2,5531,1039,WITHIN_PAR,1382.75,259.75,"[1546, 3184, 4217]"
problem-317.txt,bicycles,road-bike,2,A1-A2,5209,934,END_OF_PAR,2604.5,467,[1125]
problem-318.txt,bicycles,road-bike,1,A1,2526,423,END_OF_PAR,2526,423,[]
problem-319.txt,bicycles,road-bike,1,A1,5356,950,END_OF_PAR,5356,950,[]
problem-320.txt,bicycles,road-bike,1,A1,4271,740,RANDOM,4271,740,[]
problem-321.txt,bicycles,road-bike,1,A1,5305,951,END_OF_PAR,5305,951,[]
problem-322.txt,bicycles,road-bike,3,A1-A2-A3,5093,918,WITHIN_PAR,1697.666667,306,"[1816, 3348]"
problem-323.txt,bicycles,road-bike,3,A1-A2-A3,4507,809,WITHIN_PAR,1502.333333,269.6666667,"[1872, 3308]"
problem-324.txt,bicycles,road-bike,3,A2-A1-A3-A1,5471,971,END_OF_PAR,1367.75,242.75,"[1920, 3266, 4245]"
problem-325.txt,bicycles,road-bike,2,A1-A2-A1,3051,568,WITHIN_PAR,1017,189.3333333,"[922, 2052]"
problem-326.txt,bicycles,road-bike,2,A1-A2,4858,913,RANDOM,2429,456.5,[2964]
problem-327.txt,bicycles,road-bike,1,A1,2982,530,END_OF_PAR,2982,530,[]
problem-328.txt,bicycles,road-bike,1,A1,3582,635,END_OF_PAR,3582,635,[]
problem-329.txt,bicycles,frames,1,A1,2678,469,END_OF_PAR,2678,469,[]
problem-330.txt,bicycles,frames,2,A1-A2-A1-A2,6191,1110,RANDOM,1547.75,277.5,"[1631, 3321, 4554]"
problem-331.txt,bicycles,frames,3,A1-A2-A3,2782,489,END_OF_PAR,927.3333333,163,"[1005, 1900]"
problem-332.txt,bicycles,frames,3,A1-A2-A3,3578,594,END_OF_PAR,1192.666667,198,"[1192, 2557]"
problem-333.txt,bicycles,frames,1,A1,5022,917,WITHIN_PAR,5022,917,[]
problem-334.txt,bicycles,frames,1,A1,3319,577,RANDOM,3319,577,[]
problem-335.txt,bicycles,frames,2,A1-A2-A1,3087,562,WITHIN_PAR,1029,187.3333333,"[846, 2022]"
problem-336.txt,bicycles,frames,1,A1,3131,609,END_OF_PAR,3131,609,[]
problem-337.txt,bicycles,frames,1,A1,3346,602,WITHIN_PAR,3346,602,[]
problem-338.txt,bicycles,frames,2,A1-A2-A1,5518,960,WITHIN_PAR,1839.333333,320,"[1949, 4154]"
problem-339.txt,bicycles,frames,2,A1-A2,3616,627,RANDOM,1808,313.5,[1054]
problem-340.txt,bicycles,frames,1,A1,3295,644,RANDOM,3295,644,[]
problem-341.txt,bicycles,chain,1,A1,3630,673,RANDOM,3630,673,[]
problem-342.txt,bicycles,chain,1,A1,2105,347,RANDOM,2105,347,[]
problem-343.txt,bicycles,chain,1,A1,3249,658,RANDOM,3249,658,[]
problem-344.txt,bicycles,chain,2,A1-A2,3019,548,WITHIN_PAR,1509.5,274,[1274]
problem-345.txt,bicycles,chain,2,A1-A2,4246,768,WITHIN_PAR,2123,384,[2675]
problem-346.txt,bicycles,chain,3,A1-A2-A3,4323,800,RANDOM,1441,266.6666667,"[1466, 3469]"
problem-347.txt,bicycles,chain,2,A1-A2-A1-A2,4767,868,END_OF_PAR,1191.75,217,"[1322, 2765, 3881]"
problem-348.txt,bicycles,chain,3,A1-A2-A3,3196,601,WITHIN_PAR,1065.333333,200.3333333,"[1001, 2204]"
problem-349.txt,bicycles,chain,1,A1,3878,713,WITHIN_PAR,3878,713,[]
problem-350.txt,bicycles,chain,3,A1-A2-A1-A3,6657,1205,END_OF_PAR,1664.25,301.25,"[1262, 3746, 4749]"
problem-351.txt,bicycles,chain,1,A1,3260,582,WITHIN_PAR,3260,582,[]
problem-352.txt,bicycles,chain,1,A1,1773,351,END_OF_PAR,1773,351,[]
problem-353.txt,bicycles,chain,3,A1-A2-A3,4880,844,END_OF_PAR,1626.666667,281.3333333,"[1616, 3395]"
problem-354.txt,bicycles,chain,1,A1,1790,328,END_OF_PAR,1790,328,[]
problem-355.txt,bicycles,chain,3,A1-A2-A3,4636,837,RANDOM,1545.333333,279,"[878, 1923]"
problem-356.txt,bicycles,chain,1,A1,6287,1163,END_OF_PAR,6287,1163,[]
problem-357.txt,bicycles,mountain-bike,2,A1-A2,3722,688,RANDOM,1861,344,[1500]
problem-358.txt,bicycles,mountain-bike,2,A1-A2-A1-A2,5723,1064,RANDOM,1430.75,266,"[1219, 2951, 4152]"
problem-359.txt,bicycles,mountain-bike,1,A1,3521,622,END_OF_PAR,3521,622,[]
problem-360.txt,bicycles,mountain-bike,3,A1-A2-A3-A1,5122,951,RANDOM,1280.5,237.75,"[903, 2690, 4015]"
problem-361.txt,bicycles,mountain-bike,2,A1-A2-A1,3195,600,WITHIN_PAR,1065,200,"[1238, 2396]"
problem-362.txt,bicycles,mountain-bike,2,A1-A2,4301,798,WITHIN_PAR,2150.5,399,[2147]
problem-363.txt,bicycles,mountain-bike,3,A1-A2-A3,3521,638,RANDOM,1173.666667,212.6666667,"[1584, 2510]"
problem-364.txt,bicycles,mountain-bike,1,A1,2419,431,END_OF_PAR,2419,431,[]
problem-365.txt,bicycles,mountain-bike,1,A1,2903,534,END_OF_PAR,2903,534,[]
problem-366.txt,bicycles,mountain-bike,1,A1,2603,484,WITHIN_PAR,2603,484,[]
problem-367.txt,bicycles,mountain-bike,1,A1,2502,451,END_OF_PAR,2502,451,[]
problem-368.txt,bicycles,mountain-bike,3,A1-A2-A3,4952,934,END_OF_PAR,1650.666667,311.3333333,"[1201, 2688]"
problem-369.txt,bicycles,mountain-bike,1,A1,5315,982,END_OF_PAR,5315,982,[]
problem-370.txt,bicycles,mountain-bike,3,A1-A2-A3,2809,502,END_OF_PAR,936.3333333,167.3333333,"[823, 1813]"
problem-371.txt,bicycles,mountain-bike,1,A1,3453,628,WITHIN_PAR,3453,628,[]
problem-372.txt,bicycles,mountain-bike,1,A1,4602,831,END_OF_PAR,4602,831,[]
problem-373.txt,bicycles,mountain-bike,1,A1,2839,537,END_OF_PAR,2839,537,[]
problem-374.txt,bicycles,mountain-bike,2,A1-A2-A1,5333,998,RANDOM,1777.666667,332.6666667,"[1008, 3484]"
problem-375.txt,bicycles,mountain-bike,2,A1-A2,3533,640,END_OF_PAR,1766.5,320,[2392]
problem-376.txt,bicycles,mountain-bike,1,A1,4166,740,WITHIN_PAR,4166,740,[]
problem-377.txt,bicycles,mountain-bike,1,A1,3307,603,END_OF_PAR,3307,603,[]
problem-378.txt,bicycles,mountain-bike,3,A1-A2-A1-A3,5948,1085,WITHIN_PAR,1487,271.25,"[2001, 3918, 4798]"
problem-379.txt,bicycles,wheels,1,A1,2960,558,RANDOM,2960,558,[]
problem-380.txt,bicycles,wheels,3,A1-A2-A3,4369,819,END_OF_PAR,1456.333333,273,"[2528, 3375]"
problem-381.txt,bicycles,wheels,2,A1-A2,3119,556,RANDOM,1559.5,278,[1286]
problem-382.txt,bicycles,wheels,1,A1,4816,858,END_OF_PAR,4816,858,[]
problem-383.txt,bicycles,wheels,1,A1,2749,511,WITHIN_PAR,2749,511,[]
problem-384.txt,bicycles,wheels,1,A1,6147,1085,WITHIN_PAR,6147,1085,[]
problem-385.txt,bicycles,wheels,1,A1,3592,658,END_OF_PAR,3592,658,[]
problem-386.txt,bicycles,wheels,3,A1-A2-A3,4766,847,RANDOM,1588.666667,282.3333333,"[2316, 3759]"
problem-387.txt,bicycles,wheels,2,A1-A2,2322,436,WITHIN_PAR,1161,218,[1027]
problem-388.txt,bicycles,wheels,1,A1,2112,389,END_OF_PAR,2112,389,[]
problem-389.txt,bicycles,wheels,2,A1-A2-A1,3703,704,END_OF_PAR,1234.333333,234.6666667,"[1035, 2699]"
problem-390.txt,bicycles,wheels,1,A1,5386,1007,WITHIN_PAR,5386,1007,[]
problem-391.txt,bicycles,wheels,1,A1,4461,840,END_OF_PAR,4461,840,[]
problem-392.txt,bicycles,wheels,3,A1-A2-A3,5125,943,END_OF_PAR,1708.333333,314.3333333,"[3059, 4035]"
problem-393.txt,bicycles,wheels,1,A1,4176,765,WITHIN_PAR,4176,765,[]
problem-394.txt,bicycles,wheels,2,A1-A2,5073,935,RANDOM,2536.5,467.5,[2351]
problem-395.txt,bicycles,wheels,3,A1-A2-A3,3441,639,RANDOM,1147,213,"[998, 2450]"
problem-396.txt,bicycles,wheels,1,A1,3398,622,END_OF_PAR,3398,622,[]
problem-397.txt,bicycles,wheels,2,A1-A2,3562,641,WITHIN_PAR,1781,320.5,[2219]
problem-398.txt,bicycles,wheels,2,A1-A2-A1,3655,651,RANDOM,1218.333333,217,"[1299, 2303]"
problem-399.txt,bicycles,shimano,3,A1-A2-A3-A1,5259,955,END_OF_PAR,1314.75,238.75,"[996, 3089, 4300]"
problem-400.txt,bicycles,shimano,1,A1,2338,425,RANDOM,2338,425,[]
problem-401.txt,bicycles,shimano,3,A1-A2-A3,4118,736,WITHIN_PAR,1372.666667,245.3333333,"[2220, 3128]"
problem-402.txt,bicycles,shimano,1,A1,3873,701,END_OF_PAR,3873,701,[]
problem-403.txt,bicycles,shimano,2,A1-A2-A1,5829,1072,WITHIN_PAR,1943,357.3333333,"[1475, 2463]"
problem-404.txt,bicycles,shimano,1,A1,2484,464,WITHIN_PAR,2484,464,[]
problem-405.txt,bicycles,maintenance,3,A1-A2-A3,4439,816,RANDOM,1479.666667,272,"[2568, 3490]"
problem-406.txt,bicycles,maintenance,2,A1-A2,2965,520,END_OF_PAR,1482.5,260,[1983]
problem-407.txt,bicycles,maintenance,2,A1-A2-A1,5034,929,END_OF_PAR,1678,309.6666667,"[1357, 3065]"
problem-408.txt,bicycles,maintenance,1,A1,4320,824,RANDOM,4320,824,[]
problem-409.txt,bicycles,maintenance,1,A1,2316,438,RANDOM,2316,438,[]
problem-410.txt,bicycles,maintenance,3,A1-A2-A3,3654,683,WITHIN_PAR,1218,227.6666667,"[955, 1863]"
problem-411.txt,bicycles,maintenance,1,A1,2051,391,WITHIN_PAR,2051,391,[]
problem-412.txt,bicycles,maintenance,3,A1-A2-A3,3383,619,WITHIN_PAR,1127.666667,206.3333333,"[1142, 2443]"
problem-413.txt,bicycles,maintenance,1,A1,2204,386,END_OF_PAR,2204,386,[]
problem-414.txt,bicycles,maintenance,2,A1-A2-A1-A2,4818,870,RANDOM,1204.5,217.5,"[1518, 2629, 3769]"
problem-415.txt,bicycles,maintenance,1,A1,4906,894,RANDOM,4906,894,[]
problem-416.txt,bicycles,maintenance,1,A1,2667,521,RANDOM,2667,521,[]
problem-417.txt,bicycles,tire,1,A1,2514,436,RANDOM,2514,436,[]
problem-418.txt,bicycles,tire,1,A1,5036,909,WITHIN_PAR,5036,909,[]
problem-419.txt,bicycles,tire,1,A1,2621,517,RANDOM,2621,517,[]
problem-420.txt,bicycles,tire,2,A1-A2-A1,3830,726,RANDOM,1276.666667,242,"[1226, 2915]"
problem-421.txt,bicycles,tire,2,A1-A2-A1-A2,6702,1240,RANDOM,1675.5,310,"[1177, 2673, 4791]"
problem-422.txt,bicycles,tire,1,A1,5380,1064,WITHIN_PAR,5380,1064,[]
problem-423.txt,bicycles,tire,3,A1-A2-A3,3418,598,WITHIN_PAR,1139.333333,199.3333333,"[1419, 2221]"
problem-424.txt,bicycles,tire,2,A1-A2,4595,883,END_OF_PAR,2297.5,441.5,[2106]
problem-425.txt,bicycles,tire,1,A1,3822,740,WITHIN_PAR,3822,740,[]
problem-426.txt,bicycles,tire,1,A1,4794,896,END_OF_PAR,4794,896,[]
problem-427.txt,bicycles,tire,3,A1-A2-A3,5106,951,RANDOM,1702,317,"[2961, 3994]"
problem-428.txt,bicycles,tire,1,A1,3484,658,END_OF_PAR,3484,658,[]
problem-429.txt,bicycles,tire,2,A1-A2,2794,530,WITHIN_PAR,1397,265,[1601]
problem-430.txt,bicycles,tire,2,A1-A2,3646,690,END_OF_PAR,1823,345,[2421]
problem-431.txt,bicycles,tire,3,A1-A2-A3,4150,776,RANDOM,1383.333333,258.6666667,"[1710, 3135]"
problem-432.txt,bicycles,tire,1,A1,2511,477,RANDOM,2511,477,[]
problem-433.txt,bicycles,repair,3,A1-A2-A3,6144,1123,WITHIN_PAR,2048,374.3333333,"[1111, 2262]"
problem-434.txt,bicycles,repair,2,A1-A2-A1,4536,841,WITHIN_PAR,1512,280.3333333,"[1752, 3200]"
problem-435.txt,bicycles,repair,2,A1-A2-A1,5175,967,END_OF_PAR,1725,322.3333333,"[1445, 2619]"
problem-436.txt,bicycles,repair,1,A1,4823,904,WITHIN_PAR,4823,904,[]
problem-437.txt,bicycles,repair,1,A1,3293,667,END_OF_PAR,3293,667,[]
problem-438.txt,bicycles,repair,3,A1-A2-A3,5927,1090,RANDOM,1975.666667,363.3333333,"[2784, 4857]"
problem-439.txt,bicycles,repair,1,A1,5864,1070,WITHIN_PAR,5864,1070,[]
problem-440.txt,bicycles,repair,1,A1,4084,746,END_OF_PAR,4084,746,[]
problem-441.txt,bicycles,repair,1,A1,2348,438,RANDOM,2348,438,[]
problem-442.txt,bicycles,repair,2,A1-A2-A1,4158,726,END_OF_PAR,1386,242,"[1812, 3087]"
problem-443.txt,writers,publishing,1,A1,3077,560,END_OF_PAR,3077,560,[]
problem-444.txt,writers,publishing,2,A1-A2-A1-A2,6018,1054,END_OF_PAR,1504.5,263.5,"[1623, 2642, 4392]"
problem-445.txt,writers,publishing,1,A1,2740,487,WITHIN_PAR,2740,487,[]
problem-446.txt,writers,publishing,2,A1-A2-A1-A2,5947,1037,END_OF_PAR,1486.75,259.25,"[1375, 2827, 4338]"
problem-447.txt,writers,publishing,2,A1-A2,3808,669,WITHIN_PAR,1904,334.5,[2135]
problem-448.txt,writers,publishing,3,A1-A2-A3-A1,5641,975,END_OF_PAR,1410.25,243.75,"[1298, 3219, 4331]"
problem-449.txt,writers,publishing,1,A1,5520,958,WITHIN_PAR,5520,958,[]
problem-450.txt,writers,publishing,2,A1-A2,3241,570,WITHIN_PAR,1620.5,285,[1792]
problem-451.txt,writers,publishing,1,A1,2391,401,END_OF_PAR,2391,401,[]
problem-452.txt,writers,publishing,1,A1,4455,734,RANDOM,4455,734,[]
problem-453.txt,writers,technical-writing,2,A1-A2,6020,1044,END_OF_PAR,3010,522,[1760]
problem-454.txt,writers,technical-writing,1,A1,3276,576,END_OF_PAR,3276,576,[]
problem-455.txt,writers,technical-writing,1,A1,2235,401,WITHIN_PAR,2235,401,[]
problem-456.txt,writers,technical-writing,2,A1-A2-A1-A2,5080,910,RANDOM,1270,227.5,"[1251, 2564, 3590]"
problem-457.txt,writers,technical-writing,2,A1-A2,3865,682,RANDOM,1932.5,341,[2375]
problem-458.txt,writers,technical-writing,1,A1,5230,901,END_OF_PAR,5230,901,[]
problem-459.txt,writers,creative-writing,2,A1-A2,2640,492,END_OF_PAR,1320,246,[1532]
problem-460.txt,writers,creative-writing,1,A1,2500,464,RANDOM,2500,464,[]
problem-461.txt,writers,creative-writing,1,A1,2257,418,RANDOM,2257,418,[]
problem-462.txt,writers,creative-writing,2,A1-A2-A1,5366,982,END_OF_PAR,1788.666667,327.3333333,"[1890, 4252]"
problem-463.txt,writers,creative-writing,3,A1-A2-A3,5635,1005,END_OF_PAR,1878.333333,335,"[1984, 3103]"
problem-464.txt,writers,creative-writing,3,A2-A1-A3-A1,5886,1086,END_OF_PAR,1471.5,271.5,"[1893, 2748, 4836]"
problem-465.txt,writers,creative-writing,3,A1-A2-A3,5188,914,RANDOM,1729.333333,304.6666667,"[1633, 2852]"
problem-466.txt,writers,creative-writing,2,A1-A2,5170,915,RANDOM,2585,457.5,[3727]
problem-467.txt,writers,creative-writing,1,A1,2149,398,WITHIN_PAR,2149,398,[]
problem-468.txt,writers,creative-writing,2,A1-A2,2750,482,END_OF_PAR,1375,241,[1740]
problem-469.txt,writers,creative-writing,1,A1,5310,905,END_OF_PAR,5310,905,[]
problem-470.txt,writers,creative-writing,1,A1,2425,437,RANDOM,2425,437,[]
problem-471.txt,writers,creative-writing,3,A1-A2-A1-A3,6036,1077,WITHIN_PAR,1509,269.25,"[1836, 3536, 4784]"
problem-472.txt,writers,creative-writing,1,A1,3619,625,WITHIN_PAR,3619,625,[]
problem-473.txt,writers,creative-writing,2,A1-A2-A1-A2,3921,696,WITHIN_PAR,980.25,174,"[943, 1825, 2832]"
problem-474.txt,writers,creative-writing,1,A1,2284,400,WITHIN_PAR,2284,400,[]
problem-475.txt,writers,creative-writing,1,A1,1868,339,END_OF_PAR,1868,339,[]
problem-476.txt,writers,creative-writing,1,A1,4149,720,WITHIN_PAR,4149,720,[]
problem-477.txt,writers,creative-writing,1,A1,2520,439,WITHIN_PAR,2520,439,[]
problem-478.txt,writers,creative-writing,2,A1-A2,5757,1000,END_OF_PAR,2878.5,500,[1441]
problem-479.txt,writers,creative-writing,1,A1,3847,680,WITHIN_PAR,3847,680,[]
problem-480.txt,writers,creative-writing,1,A1,4281,774,END_OF_PAR,4281,774,[]
problem-481.txt,writers,creative-writing,2,A1-A2-A1-A2,5863,984,END_OF_PAR,1465.75,246,"[1199, 2181, 3454]"
problem-482.txt,writers,creative-writing,2,A1-A2,2153,373,RANDOM,1076.5,186.5,[960]
problem-483.txt,writers,creative-writing,2,A1-A2-A1-A2,5238,961,END_OF_PAR,1309.5,240.25,"[1339, 2865, 3852]"
problem-484.txt,writers,creative-writing,1,A1,3061,541,END_OF_PAR,3061,541,[]
problem-485.txt,writers,creative-writing,2,A1-A2-A1,5953,1058,RANDOM,1984.333333,352.6666667,"[776, 4969]"
problem-486.txt,writers,creative-writing,2,A1-A2-A1-A2,4507,780,WITHIN_PAR,1126.75,195,"[1248, 2499, 3374]"
problem-487.txt,writers,creative-writing,1,A1,1958,358,RANDOM,1958,358,[]
problem-488.txt,writers,creative-writing,1,A1,2121,381,WITHIN_PAR,2121,381,[]
problem-489.txt,writers,creative-writing,3,A1-A2-A3,4152,725,WITHIN_PAR,1384,241.6666667,"[1344, 2817]"
problem-490.txt,writers,creative-writing,1,A1,4654,787,WITHIN_PAR,4654,787,[]
problem-491.txt,writers,plot,2,A1-A2-A1,5839,1025,END_OF_PAR,1946.333333,341.6666667,"[983, 2290]"
problem-492.txt,writers,plot,3,A1-A2-A3-A1,6003,1055,END_OF_PAR,1500.75,263.75,"[1198, 2975, 4814]"
problem-493.txt,writers,plot,3,A1-A2-A3,5466,955,WITHIN_PAR,1822,318.3333333,"[1655, 3634]"
problem-494.txt,writers,plot,1,A1,2202,392,WITHIN_PAR,2202,392,[]
problem-495.txt,writers,plot,3,A1-A2-A3,3276,563,END_OF_PAR,1092,187.6666667,"[1151, 2103]"
problem-496.txt,writers,plot,1,A1,4073,749,END_OF_PAR,4073,749,[]
problem-497.txt,writers,plot,1,A1,5107,859,END_OF_PAR,5107,859,[]
problem-498.txt,writers,plot,2,A1-A2-A1-A2,6378,1168,RANDOM,1594.5,292,"[1749, 2740, 4080]"
problem-499.txt,writers,plot,1,A1,5295,970,RANDOM,5295,970,[]
problem-500.txt,writers,plot,1,A1,2534,461,RANDOM,2534,461,[]
problem-501.txt,writers,character-development,3,A1-A2-A1-A3,5319,929,WITHIN_PAR,1329.75,232.25,"[1155, 3140, 4286]"
problem-502.txt,writers,character-development,1,A1,4371,783,RANDOM,4371,783,[]
problem-503.txt,writers,character-development,3,A1-A2-A3,5872,1018,END_OF_PAR,1957.333333,339.3333333,"[3972, 4968]"
problem-504.txt,writers,character-development,2,A1-A2-A1,3129,547,WITHIN_PAR,1043,182.3333333,"[889, 2003]"
problem-505.txt,writers,character-development,1,A1,5183,889,RANDOM,5183,889,[]
problem-506.txt,writers,character-development,1,A1,4110,734,END_OF_PAR,4110,734,[]
problem-507.txt,writers,character-development,1,A1,4353,752,RANDOM,4353,752,[]
problem-508.txt,writers,character-development,1,A1,4405,768,WITHIN_PAR,4405,768,[]
problem-509.txt,writers,character-development,2,A1-A2,2624,495,RANDOM,1312,247.5,[1552]
problem-510.txt,writers,character-development,2,A1-A2-A1,4740,812,END_OF_PAR,1580,270.6666667,"[2178, 3359]"
problem-511.txt,writers,style,3,A1-A2-A3,5223,904,WITHIN_PAR,1741,301.3333333,"[1504, 4226]"
problem-512.txt,writers,style,3,A1-A2-A3,4503,807,WITHIN_PAR,1501,269,"[2458, 3539]"
problem-513.txt,writers,style,1,A1,3020,541,END_OF_PAR,3020,541,[]
problem-514.txt,writers,style,3,A1-A2-A1-A3,5397,938,END_OF_PAR,1349.25,234.5,"[1236, 2898, 4132]"
problem-515.txt,writers,style,1,A1,4276,760,RANDOM,4276,760,[]
problem-516.txt,writers,style,3,A1-A2-A3,4441,772,RANDOM,1480.333333,257.3333333,"[1381, 2846]"
problem-517.txt,writers,style,1,A1,2679,451,END_OF_PAR,2679,451,[]
problem-518.txt,writers,style,1,A1,3666,635,RANDOM,3666,635,[]
problem-519.txt,writers,style,3,A1-A2-A3,5329,940,END_OF_PAR,1776.333333,313.3333333,"[2507, 3866]"
problem-520.txt,writers,style,3,A1-A2-A3,4162,716,RANDOM,1387.333333,238.6666667,"[1078, 2395]"
problem-521.txt,writers,style,1,A1,4359,795,WITHIN_PAR,4359,795,[]
problem-522.txt,writers,style,2,A1-A2-A1,3945,678,WITHIN_PAR,1315,226,"[1084, 2448]"
problem-523.txt,writers,style,1,A1,4280,758,WITHIN_PAR,4280,758,[]
problem-524.txt,writers,style,1,A1,3501,648,END_OF_PAR,3501,648,[]
problem-525.txt,writers,technique,3,A1-A2-A3,6180,1092,END_OF_PAR,2060,364,"[2693, 4812]"
problem-526.txt,writers,technique,1,A1,3645,658,RANDOM,3645,658,[]
problem-527.txt,writers,technique,2,A1-A2,4363,790,WITHIN_PAR,2181.5,395,[2255]
problem-528.txt,writers,technique,1,A1,3751,679,RANDOM,3751,679,[]
problem-529.txt,writers,technique,3,A1-A2-A3,2780,481,WITHIN_PAR,926.6666667,160.3333333,"[1026, 1907]"
problem-530.txt,writers,technique,1,A1,4189,711,END_OF_PAR,4189,711,[]
problem-531.txt,writers,technique,3,A1-A2-A3,3995,697,WITHIN_PAR,1331.666667,232.3333333,"[1024, 2503]"
problem-532.txt,writers,technique,1,A1,2657,486,WITHIN_PAR,2657,486,[]
problem-533.txt,writers,technique,1,A1,3465,602,END_OF_PAR,3465,602,[]
problem-534.txt,writers,technique,2,A1-A2,2824,497,END_OF_PAR,1412,248.5,[1407]
problem-535.txt,writers,technique,2,A1-A2-A1-A2,5814,998,WITHIN_PAR,1453.5,249.5,"[1232, 2509, 4878]"
problem-536.txt,writers,technique,1,A1,5157,898,END_OF_PAR,5157,898,[]
